pt_mu1,pt_mu2,pt_fjt,M_fjt,S_T,MET,DR_fjt_mu1,DR_fjt_mu2,DR_mu1_mu2
85.5004,54.9455,162.194,26.6162,472.898,48.1571,3.20152,1.27779,2.52571
25.2978,22.0751,100.84,15.2725,277.59,91.4365,1.16617,1.73546,1.831
78.0796,53.5389,68.3777,24.8224,270.217,58.8964,2.52369,1.51078,1.02863
112.35,33.0133,99.4097,34.1302,349.074,88.1904,3.35021,1.45654,3.20782
40.0593,24.1914,116.624,42.1941,296.865,20.4044,2.04529,1.20797,3.23046
68.9807,20.7077,147.919,48.3092,457.517,28.0696,1.88109,2.83872,1.3724
61.6192,26.9046,58.8336,8.33301,205.613,56.0701,3.15879,3.01253,1.84284
97.2609,54.9275,58.4221,11.2002,267.4,83.6661,2.70734,0.667823,3.08325
36.1083,21.0633,86.0142,14.4628,264.482,39.692,1.12451,4.24502,4.11487
102.636,65.9414,90.0736,11.3478,444.205,74.9536,2.28528,0.918413,2.79093
56.4031,38.2767,78.2839,23.9231,207.806,111.305,1.8441,1.53568,3.37904
29.7793,26.5394,73.5025,21.8703,187.271,27.8557,2.87602,2.32167,2.67162
76.2239,58.1479,73.2079,18.6673,290.797,98.829,2.28664,0.672825,2.88276
43.8737,42.7825,69.672,11.584,320.127,24.2738,3.18219,1.3974,1.97265
67.0065,32.3547,133.715,20.7175,298.488,86.0019,2.29094,1.35685,1.47747
82.3526,37.9111,106.96,13.987,314.718,114.448,1.10563,1.48474,2.33938
